Index;ThreadID;Time;Severity;Location;Detail;Exception
94 User: undefined;1;2019-01-05 12:45:11.4110;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var0 sysname;
SELECT @var0 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[Professions]') AND [c].[name] = N'CountPeopleProfession');
IF @var0 IS NOT NULL EXEC(N'ALTER TABLE [Professions] DROP CONSTRAINT [' + @var0 + '];');
ALTER TABLE [Professions] ALTER COLUMN [CountPeopleProfession] bigint NULL;";
95 User: undefined;1;2019-01-05 12:45:11.4854;INFO;;"Executed DbCommand (70ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var0 sysname;
SELECT @var0 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[Professions]') AND [c].[name] = N'CountPeopleProfession');
IF @var0 IS NOT NULL EXEC(N'ALTER TABLE [Professions] DROP CONSTRAINT [' + @var0 + '];');
ALTER TABLE [Professions] ALTER COLUMN [CountPeopleProfession] bigint NULL;";
96 User: undefined;1;2019-01-05 12:45:11.4854;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181128102408_Alekhno2', N'2.1.4-rtm-31024');";
97 User: undefined;1;2019-01-05 12:45:11.4895;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181128102408_Alekhno2', N'2.1.4-rtm-31024');";
98 User: undefined;1;2019-01-05 12:45:11.4895;DEBUG;;Committing transaction.;
99 User: undefined;1;2019-01-05 12:45:11.4895;DEBUG;;Disposing transaction.;
100 User: undefined;1;2019-01-05 12:45:11.4895;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
101 User: undefined;1;2019-01-05 12:45:11.4895;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
102 User: undefined;1;2019-01-05 12:45:11.4895;INFO;;Applying migration '20181210115441_Alekhno3'.;
103 User: undefined;1;2019-01-05 12:45:11.5108;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
104 User: undefined;1;2019-01-05 12:45:11.5108;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
105 User: undefined;1;2019-01-05 12:45:11.5108;DEBUG;;Beginning transaction with isolation level 'ReadCommitted'.;
106 User: undefined;1;2019-01-05 12:45:11.5108;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SchoolStaffs] ADD [sentEmailOrSMS] int NOT NULL DEFAULT 0;";
107 User: undefined;1;2019-01-05 12:45:11.5108;INFO;;"Executed DbCommand (3ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SchoolStaffs] ADD [sentEmailOrSMS] int NOT NULL DEFAULT 0;";
108 User: undefined;1;2019-01-05 12:45:11.5202;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181210115441_Alekhno3', N'2.1.4-rtm-31024');";
109 User: undefined;1;2019-01-05 12:45:11.5202;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181210115441_Alekhno3', N'2.1.4-rtm-31024');";
110 User: undefined;1;2019-01-05 12:45:11.5202;DEBUG;;Committing transaction.;
111 User: undefined;1;2019-01-05 12:45:11.5202;DEBUG;;Disposing transaction.;
112 User: undefined;1;2019-01-05 12:45:11.5202;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
113 User: undefined;1;2019-01-05 12:45:11.5202;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
114 User: undefined;1;2019-01-05 12:45:11.5202;INFO;;Applying migration '20181210120524_Alekhno4'.;
115 User: undefined;1;2019-01-05 12:45:11.5418;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
116 User: undefined;1;2019-01-05 12:45:11.5418;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
117 User: undefined;1;2019-01-05 12:45:11.5418;DEBUG;;Beginning transaction with isolation level 'ReadCommitted'.;
118 User: undefined;1;2019-01-05 12:45:11.5418;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var1 sysname;
SELECT @var1 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SchoolStaffs]') AND [c].[name] = N'sentEmailOrSMS');
IF @var1 IS NOT NULL EXEC(N'ALTER TABLE [SchoolStaffs] DROP CONSTRAINT [' + @var1 + '];');
ALTER TABLE [SchoolStaffs] ALTER COLUMN [sentEmailOrSMS] int NOT NULL;
ALTER TABLE [SchoolStaffs] ADD DEFAULT 0 FOR [sentEmailOrSMS];";
119 User: undefined;1;2019-01-05 12:45:11.5697;INFO;;"Executed DbCommand (24ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var1 sysname;
SELECT @var1 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SchoolStaffs]') AND [c].[name] = N'sentEmailOrSMS');
IF @var1 IS NOT NULL EXEC(N'ALTER TABLE [SchoolStaffs] DROP CONSTRAINT [' + @var1 + '];');
ALTER TABLE [SchoolStaffs] ALTER COLUMN [sentEmailOrSMS] int NOT NULL;
ALTER TABLE [SchoolStaffs] ADD DEFAULT 0 FOR [sentEmailOrSMS];";
120 User: undefined;1;2019-01-05 12:45:11.5697;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181210120524_Alekhno4', N'2.1.4-rtm-31024');";
121 User: undefined;1;2019-01-05 12:45:11.5697;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181210120524_Alekhno4', N'2.1.4-rtm-31024');";
122 User: undefined;1;2019-01-05 12:45:11.5697;DEBUG;;Committing transaction.;
123 User: undefined;1;2019-01-05 12:45:11.5697;DEBUG;;Disposing transaction.;
124 User: undefined;1;2019-01-05 12:45:11.5697;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
125 User: undefined;1;2019-01-05 12:45:11.5697;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
126 User: undefined;1;2019-01-05 12:45:11.5697;INFO;;Applying migration '20181211191307_Alekhno5'.;
127 User: undefined;1;2019-01-05 12:45:11.5988;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
128 User: undefined;1;2019-01-05 12:45:11.5988;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
129 User: undefined;1;2019-01-05 12:45:11.5988;DEBUG;;Beginning transaction with isolation level 'ReadCommitted'.;
130 User: undefined;1;2019-01-05 12:45:11.5988;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
CREATE TABLE [SentMessages] (
    [Id] int NOT NULL IDENTITY,
    [IdSchoolStaff] int NOT NULL,
    [MessageText] nvarchar(500) NOT NULL,
    [sentEmailOrSMS] int NOT NULL,
    [DateOfBirth] datetime2 NOT NULL,
    [Status] bit NOT NULL,
    CONSTRAINT [PK_SentMessages] PRIMARY KEY ([Id]),
    CONSTRAINT [FK_SentMessages_SchoolStaffs_IdSchoolStaff] FOREIGN KEY ([IdSchoolStaff]) REFERENCES [SchoolStaffs] ([Id]) ON DELETE CASCADE
);";
131 User: undefined;1;2019-01-05 12:45:11.5988;INFO;;"Executed DbCommand (3ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
CREATE TABLE [SentMessages] (
    [Id] int NOT NULL IDENTITY,
    [IdSchoolStaff] int NOT NULL,
    [MessageText] nvarchar(500) NOT NULL,
    [sentEmailOrSMS] int NOT NULL,
    [DateOfBirth] datetime2 NOT NULL,
    [Status] bit NOT NULL,
    CONSTRAINT [PK_SentMessages] PRIMARY KEY ([Id]),
    CONSTRAINT [FK_SentMessages_SchoolStaffs_IdSchoolStaff] FOREIGN KEY ([IdSchoolStaff]) REFERENCES [SchoolStaffs] ([Id]) ON DELETE CASCADE
);";
132 User: undefined;1;2019-01-05 12:45:11.5988;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
CREATE INDEX [IX_SentMessages_IdSchoolStaff] ON [SentMessages] ([IdSchoolStaff]);";
133 User: undefined;1;2019-01-05 12:45:11.5988;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
CREATE INDEX [IX_SentMessages_IdSchoolStaff] ON [SentMessages] ([IdSchoolStaff]);";
134 User: undefined;1;2019-01-05 12:45:11.5988;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181211191307_Alekhno5', N'2.1.4-rtm-31024');";
135 User: undefined;1;2019-01-05 12:45:11.6127;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181211191307_Alekhno5', N'2.1.4-rtm-31024');";
136 User: undefined;1;2019-01-05 12:45:11.6127;DEBUG;;Committing transaction.;
137 User: undefined;1;2019-01-05 12:45:11.6127;DEBUG;;Disposing transaction.;
138 User: undefined;1;2019-01-05 12:45:11.6127;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
139 User: undefined;1;2019-01-05 12:45:11.6127;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
140 User: undefined;1;2019-01-05 12:45:11.6127;INFO;;Applying migration '20181211200655_Alekhno6'.;
141 User: undefined;1;2019-01-05 12:45:11.6356;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
142 User: undefined;1;2019-01-05 12:45:11.6356;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
143 User: undefined;1;2019-01-05 12:45:11.6356;DEBUG;;Beginning transaction with isolation level 'ReadCommitted'.;
144 User: undefined;1;2019-01-05 12:45:11.6356;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var2 sysname;
SELECT @var2 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SentMessages]') AND [c].[name] = N'DateOfBirth');
IF @var2 IS NOT NULL EXEC(N'ALTER TABLE [SentMessages] DROP CONSTRAINT [' + @var2 + '];');
ALTER TABLE [SentMessages] DROP COLUMN [DateOfBirth];";
145 User: undefined;1;2019-01-05 12:45:11.6565;INFO;;"Executed DbCommand (17ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var2 sysname;
SELECT @var2 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SentMessages]') AND [c].[name] = N'DateOfBirth');
IF @var2 IS NOT NULL EXEC(N'ALTER TABLE [SentMessages] DROP CONSTRAINT [' + @var2 + '];');
ALTER TABLE [SentMessages] DROP COLUMN [DateOfBirth];";
146 User: undefined;1;2019-01-05 12:45:11.6565;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SentMessages] ADD [TimeWrite] datetime2 NOT NULL DEFAULT '2018-12-11T23:06:55.2630000+03:00';";
147 User: undefined;1;2019-01-05 12:45:11.6609;INFO;;"Executed DbCommand (3ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SentMessages] ADD [TimeWrite] datetime2 NOT NULL DEFAULT '2018-12-11T23:06:55.2630000+03:00';";
148 User: undefined;1;2019-01-05 12:45:11.6609;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181211200655_Alekhno6', N'2.1.4-rtm-31024');";
149 User: undefined;1;2019-01-05 12:45:11.6609;INFO;;"Executed DbCommand (1ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
INSERT INTO [__EFMigrationsHistory] ([MigrationId], [ProductVersion])
VALUES (N'20181211200655_Alekhno6', N'2.1.4-rtm-31024');";
150 User: undefined;1;2019-01-05 12:45:11.6609;DEBUG;;Committing transaction.;
151 User: undefined;1;2019-01-05 12:45:11.6609;DEBUG;;Disposing transaction.;
152 User: undefined;1;2019-01-05 12:45:11.6609;DEBUG;;Closing connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
153 User: undefined;1;2019-01-05 12:45:11.6609;DEBUG;;Closed connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
154 User: undefined;1;2019-01-05 12:45:11.6609;INFO;;Applying migration '20181216095221_DefaultTimeOfMassege'.;
155 User: undefined;1;2019-01-05 12:45:11.6825;DEBUG;;Opening connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
156 User: undefined;1;2019-01-05 12:45:11.6825;DEBUG;;Opened connection to database 'ListOfScoolStaff' on server 'DESKTOP-HUHSDIT\SQLEXPRESS'.;
157 User: undefined;1;2019-01-05 12:45:11.6825;DEBUG;;Beginning transaction with isolation level 'ReadCommitted'.;
158 User: undefined;1;2019-01-05 12:45:11.6825;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var3 sysname;
SELECT @var3 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SentMessages]') AND [c].[name] = N'TimeWrite');
IF @var3 IS NOT NULL EXEC(N'ALTER TABLE [SentMessages] DROP CONSTRAINT [' + @var3 + '];');
ALTER TABLE [SentMessages] DROP COLUMN [TimeWrite];";
159 User: undefined;1;2019-01-05 12:45:11.7050;INFO;;"Executed DbCommand (18ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var3 sysname;
SELECT @var3 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SentMessages]') AND [c].[name] = N'TimeWrite');
IF @var3 IS NOT NULL EXEC(N'ALTER TABLE [SentMessages] DROP CONSTRAINT [' + @var3 + '];');
ALTER TABLE [SentMessages] DROP COLUMN [TimeWrite];";
160 User: undefined;1;2019-01-05 12:45:11.7067;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var4 sysname;
SELECT @var4 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SentMessages]') AND [c].[name] = N'sentEmailOrSMS');
IF @var4 IS NOT NULL EXEC(N'ALTER TABLE [SentMessages] DROP CONSTRAINT [' + @var4 + '];');
ALTER TABLE [SentMessages] DROP COLUMN [sentEmailOrSMS];";
161 User: undefined;1;2019-01-05 12:45:11.7218;INFO;;"Executed DbCommand (15ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var4 sysname;
SELECT @var4 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SentMessages]') AND [c].[name] = N'sentEmailOrSMS');
IF @var4 IS NOT NULL EXEC(N'ALTER TABLE [SentMessages] DROP CONSTRAINT [' + @var4 + '];');
ALTER TABLE [SentMessages] DROP COLUMN [sentEmailOrSMS];";
162 User: undefined;1;2019-01-05 12:45:11.7218;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var5 sysname;
SELECT @var5 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SchoolStaffs]') AND [c].[name] = N'sentEmailOrSMS');
IF @var5 IS NOT NULL EXEC(N'ALTER TABLE [SchoolStaffs] DROP CONSTRAINT [' + @var5 + '];');
ALTER TABLE [SchoolStaffs] DROP COLUMN [sentEmailOrSMS];";
163 User: undefined;1;2019-01-05 12:45:11.7398;INFO;;"Executed DbCommand (17ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
DECLARE @var5 sysname;
SELECT @var5 = [d].[name]
FROM [sys].[default_constraints] [d]
INNER JOIN [sys].[columns] [c] ON [d].[parent_column_id] = [c].[column_id] AND [d].[parent_object_id] = [c].[object_id]
WHERE ([d].[parent_object_id] = OBJECT_ID(N'[SchoolStaffs]') AND [c].[name] = N'sentEmailOrSMS');
IF @var5 IS NOT NULL EXEC(N'ALTER TABLE [SchoolStaffs] DROP CONSTRAINT [' + @var5 + '];');
ALTER TABLE [SchoolStaffs] DROP COLUMN [sentEmailOrSMS];";
164 User: undefined;1;2019-01-05 12:45:11.7398;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SentMessages] ADD [TypeMessage] int NOT NULL DEFAULT 0;";
165 User: undefined;1;2019-01-05 12:45:11.7398;INFO;;"Executed DbCommand (3ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SentMessages] ADD [TypeMessage] int NOT NULL DEFAULT 0;";
166 User: undefined;1;2019-01-05 12:45:11.7398;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SentMessages] ADD [WriteTime] datetime2 NOT NULL DEFAULT (GETUTCDATE());";
167 User: undefined;1;2019-01-05 12:45:11.7398;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SentMessages] ADD [WriteTime] datetime2 NOT NULL DEFAULT (GETUTCDATE());";
168 User: undefined;1;2019-01-05 12:45:11.7398;DEBUG;;"Executing DbCommand [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SchoolStaffs] ADD [typeMessage] int NOT NULL DEFAULT 0;";
169 User: undefined;1;2019-01-05 12:45:11.7398;INFO;;"Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
ALTER TABLE [SchoolStaffs] ADD [typeMessage] int NOT NULL DEFAULT 0;";
